id,question,answer,url,main_category,sub_category,intent,intent_explain,intent_id
968,肠梗阻会引起糖尿病吗,血脂高，血糖高和肠梗阻没有关系，建议具体遵医嘱药物治疗，不能吃高脂肪、高热量的东西，应控制每顿的食量，少食多餐。,http://ask.39.net//question/13592555.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
971,肠胃不好容易得糖尿病吗,你好，一般主食吃些粗粮，有条件的可以吃一些麦片。辅食中，要多吃些富有纤维素的食物。,http://ask.39.net//question/47975188.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
976,常吃大红枣能得糖尿病吗,中医认为大枣可以.补中益气，滋脾胃，润心肺，调营卫，缓阴血，生津液，悦颜色，通九窍，助十二经，合百药.。大枣性味甘湿，似参而不滞，似术而不燥。这是因为大枣药性平和，含有多种滋补强壮成分，对人体的新陈代谢和健康有重大作用，尤其对血管疾病和一些过敏性疾病，都有一定的疗效,http://ask.39.net//question/48129395.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
977,常吃蜂蜜会不会得糖尿病,一般不会的，如果有血糖高等情况的，则少吃,http://ask.39.net//question/5311900.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
978,常吃黑豆对糖尿病有影响吗,"黑豆糖尿病人能吃。治疗糖尿病,要根据糖尿病病人的个体情况来定,首先要了解患者的血糖,胰岛功能,有无并发症等情况,才能制定出具体的治疗方案,不要盲目用药,以免延误病情.",http://ask.39.net//question/48260642.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
979,常吃红薯是不是可以导致糖尿病,病情分析：你好，红薯中含有较多量的淀粉、多糖，如果多食就容易造成热能超标而影响血糖的控制。指导意见：红薯中含有较多量的淀粉、多糖，如果多食就容易造成热能超标而影响血糖的控制。,http://ask.39.net//question/22878306.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
980,常吃口香糖会糖尿病吗,口香糖对于正常人来讲是不会引起糖尿病的。糖尿病是由于你本身胰岛功能不良，对血糖调节能力失控。,http://ask.39.net//question/47892976.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
981,常吃甜食易得糖尿病吗,多吃甜食不一定会引起糖尿病，糖尿病不是因为吃糖引起的。虽然多吃糖不是发生糖尿病的直接原因，但是，若过多食用白糖等单糖，易使体内热量过多，导致超重和肥胖。而肥胖是发生糖尿病的高危因素。但糖尿病患者吃甜食会加重病情的，糖尿病的发病是由于胰岛的功能不良或受损所致。,http://ask.39.net//question/47980656.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
982,常吃稀饭会血糖升高或得糖尿病吗,糖尿病是一组以高血糖为特点的新陈代谢性疾病，归属于慢性疾病，是不能治愈的，是胰岛素排泄缺乏导致的。除了掌握饮食，全身组织降糖药品医治之外，平常还须要多活动，缩小身体的脂肪量，加强体质。因此饭后马上睡眠，不好处下降血糖，但也不大概使血糖连续升高。,http://ask.39.net//question/94024003.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
983,常吃小米粥会得糖尿病吗,糖尿病的医治最关键的是生活方法的干预。饮食是糖尿病医治最基本的一项实质。许多老年人大概胃肠道不好喜欢喝粥，经常会问关于糖尿病病患来讲是不是能喝粥。生活方法的干预包含活动和饮食两方面。合理饮食，掌握能量摄取，规律作息，适当活动对糖尿病病患来讲是很关键的。,http://ask.39.net//question/89766045.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
985,常喝蜂蜜会得糖尿病吗,依据您的描述，蜂蜜水确实可以用于医治年轻津枯，还可以美白皮肤，改善睡觉，长时候服食对身体应该有很好的后果，因此糖尿病归属于胰腺功能平衡性疾病，假如得了糖尿病不能食用蜂蜜，否则有大概引发血糖增高，不好处身体健康，但是假如没有糖尿病可利用蜂蜜，食用蜂蜜不大概造成糖尿病的。,http://ask.39.net//question/93682248.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
986,常喝决明子对糖尿病有害吗,常喝决明子对糖尿病没有损害的，相对还有好处的。,http://ask.39.net//question/13852430.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
989,常喝饮料会得糖尿病吗,目前的这种生活习惯不是导致糖尿病的直接原因。建议你在日常生活中要保持良好健康的生活方式，饮食上要多吃新鲜蔬菜和水果，平时要多做运动。,http://ask.39.net//question/48255792.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
991,常年吃红糖会得糖尿病吗,糖尿病是一种内分泌异常导致的慢性疾病，它所导致的并发症往往会给患者带来严重的损害，所以，在得病后，患者应积极接受正规的治疗,http://ask.39.net//question/47909218.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
992,常年吃碱对糖尿病怎么样,"糖尿病患者在忌食糖(白糖,红糖,葡萄糖,水果糖,麦芽糖,",http://ask.39.net//question/48024220.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
993,常年喝酒会引起糖尿病吗,你好，根据你的描述情况首先注意控制饮食，适当锻炼，喝酒一般不会引起糖尿病的,http://ask.39.net//question/35159206.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1014,吃奥旦平三月是否能导致糖尿病,通常是把限制饮食，特别是限制进食含糖高的食品，作为重要的防治方法来指导患者。但是，对限制盐的摄入量则很少引起注意。现代医学研究表明，过多的盐，具有增强淀粉酶活性而促进淀粉消化（消化食品），和促进小肠吸收游离葡萄糖的作用，可引起血糖浓度增高而加重病情。因此，糖尿病病人也不宜多吃盐。,http://ask.39.net//question/48225621.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1015,吃奥氮平会得糖尿病吗,你好；吃奥氮平出现血糖增高，是比较常见的副反应，一般停用药物后，高血糖症状就会消失，是不会因为服用药物引起糖尿病的。建议通过调整生活方式，多动腿，少动嘴，少吃糖分较高的食物，多参加体育活动，锻炼身体，可以起到调节血糖的作用。,http://ask.39.net//question/39149475.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1016,吃冰糖会不会得糖尿病,糖尿患者是能够吃雪梨的，尽大概不要吃冰糖雪梨，假若有咳嗽咳痰的病症，少许的吃不大概有多大作用。假若有咳嗽咳痰的病症，应该在医生的引导下服食消炎药和化痰止咳的药品医治，多喝水，多吃一些简单消化的食品和新鲜的菌类水果，注重不要吃清淡和辛辣刺激性的食品。,http://ask.39.net//question/93545725.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1023,吃蛋白粉对身体和糖尿病有好处吗是不是,患有糖尿病吃蛋白粉对疾病本身没有帮助的，糖尿病患者可以多吃豆制品,http://ask.39.net//question/24710918.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1024,吃得好会引起糖尿病吗,引发糖尿病的其它的因素有如遗传、长期精神刺激、长期的缺乏运动等，所以建议养成良好的生长习惯，注意规律饮食，适量增加运动，保持充足睡眠休息及平和心态与开朗的心情。注意长期的暴饮暴食是糖尿病出现的一个诱因。建议到正规医院就诊,http://ask.39.net//question/58828266.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1025,吃得少会得糖尿病吗,人体内的三大营养成分—糖类、脂肪和蛋白质都受体内激素和酶等调节，使其保持平衡乃至互相转化。众所周知，能降血糖的胰岛素的变化与糖尿病有密切关系。青少年易得的Ⅰ型糖尿病就是因为胰岛素缺乏，而不是糖吃得太多的原因。,http://ask.39.net//question/47994300.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1026,吃的油腻会引起糖尿病吗,吃清淡的东西会不大概降低血糖，这种是不肯定的，主要看吃的什么东西了，假如是油炸面食等含碳水化合物比较高的食品，是能够造成血糖降低的，假如是油炸的菌类通常不大概造成血糖升高。提议你平常要注重规律服食降糖药品医治，注重严格掌握饮食，主食每餐定量。,http://ask.39.net//question/93339558.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1032,吃多冰糖会得糖尿病的吗,糖尿患者是能够吃雪梨的，尽可能不要吃冰糖雪梨，假如有咳嗽咳痰的病症，少许的吃不可能有多大作用。假如有咳嗽咳痰的病症，应该在医生的引导下服食消炎药和化痰止咳的药品医治，多喝水，多吃一些简单消化的食品和新鲜的菌类水果，注重不要吃清淡和辛辣刺激性的食品。,http://ask.39.net//question/93502048.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1034,吃多红糖会得糖尿病嘛,建议低盐、低脂、低热量饮食，吃高糖食物，热量高，容易导致肥胖，崦肥胖容易引起糖尿病、冠心病、动脉粥样硬化，肠癌等等。,http://ask.39.net//question/5148295.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1043,吃蜂胶2个月查出糖尿病有影响吗,这种血糖降低的还不肯定合蜂胶相关系，也就说吃蜂胶通常现象下不可能说由于吃了蜂胶而出现了糖尿病，关键是由于病患自身存在糖新陈代谢的问题，因此在可能会在一些诱因的大概是生活方法的转变之下出现这种血糖降低的现象，实际最关键的原因还是病患个体的因素。,http://ask.39.net//question/89537953.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1044,吃蜂胶对糖尿病人有好处吗,是保健品，不太主张用，糖尿病人建议严格控制饮食，增加运动量，正规药物治疗。,http://ask.39.net//question/12316225.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1046,吃蜂胶与吃苦荞对糖尿病人哪种好,你好，对于苦荞麦，有降糖、降血脂等功效，但它属于中药性质的，作用比较缓慢，不能短期内达到控制血糖的作用。确诊糖尿病建议患者内分泌科就诊，在医生指导下服药控制好血糖。同时需要配合饮食运动治疗。蜂产品不能够治疗糖尿病的。,http://ask.39.net//question/48244295.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1047,吃蜂蜜多会得糖尿病吗,临床研究表明，纯蜂蜜是糖尿病的饮食更健康的选择，蜂蜜和其他任何非营养性甜味剂、糖精、阿斯巴甜相比，蜂蜜的需要胰岛素水平低于普通白砂糖，并不提高血糖水平，而蔗糖确会迅速提高血糖水平，蜂蜜有一个较低的血糖指数比糖。,http://ask.39.net//question/47872912.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1048,吃蜂蜜水能得糖尿病吗,这个适当的喝是可以的，太多的话如果超过了人体对糖代谢的能力也是不太好的，所以要积极对待。蜂蜜的话可以适当的喝一些的，一般一天喝一两之内都问题不大，灵活对待，祝好。,http://ask.39.net//question/48150272.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1049,吃蜂王浆和蜂蜜会患糖尿病吗,您好，长期吃蜂蜜、蜂王浆、花粉会不会得糖尿病是因人而异，一是饮食习惯；二是身体状况。糖尿病是一种内分泌疾病。最好2，3组合隔天差着吃。王浆的味道酸涩，可以和蜂蜜同吃。,http://ask.39.net//question/33734290.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1050,吃甘草片得糖尿病吗,你好，糖尿病不需要补品，可以服用些具有降血糖的保健品，病人长期服用药物会有副作用，身体越来越差。建议买些无副作用的辅助降血糖的保健品，你可以都网上去看看微络康降糖胶囊，含有的洗胰清糖素可以将血液中淤积的“毒糖”分解成微粒子，使其渗入到细胞内部转换成能量；同时修复胰岛受损细胞，稳定血糖，帮助糖尿病减少药物的依赖。,http://ask.39.net//question/48351763.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1051,吃甘蔗会得糖尿病吗,这个疾病目前在临床医学上病发率比较高，通常来讲，普遍糖尿病病患由于长时候生活饮食习惯不良导致如病患长时候吃过于清淡，过甜过咸或长时间劳累，熬夜抽烟的人喝酒缺少活动，都可引发糖尿病。因此说饮食还是要注重，平常按时体检，选择筛查。,http://ask.39.net//question/90470767.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1053,吃干豆腐能得糖尿病吗,你好，很高兴为你回答这个问题，根据你的描述，我说说我的看法，不会的，放心吃就可以,http://ask.39.net//question/48605449.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1054,吃鸽子肉对糖尿病是否有影响,你好~糖尿病需要适当补充蛋白质，假如是在控制饮食量的情况下可以食用鸽子，主要是定期复查血糖情况,http://ask.39.net//question/26546203.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1062,吃红薯会得糖尿病吗,糖尿病患者的长期坚持规范治疗是最重要的，包括：控制饮食，坚持适量运动锻炼，合理用药。建议控制饮食，红薯可以使用，但不要过量，注意进食规律，一日至少进食三餐，而且要定时、定量，两餐之间要间隔4-5小时。定期检查血糖。,http://ask.39.net//question/32637077.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1063,吃红糖会得糖尿病吗,"你好,糖尿病并不是因为食糖过多导致的,所以不必担心,另外任何东西都是适可而止,为何补血.,女性因为生理周期易失血,但这些血身体完全能代偿不需要补.一定要查明缺血的原因.从根本上来治疗",http://ask.39.net//question/48201436.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1067,吃火龙果会得糖尿病吗,"可以吃火龙果的，正确的做法应该是平衡膳食,也就是在总热量控制的前提下,尽可能做到谷类,肉,蛋,奶,蔬菜及水果种类齐全,以便获得均衡营养.",http://ask.39.net//question/48392733.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1074,吃酒粮会得糖尿病吗,你好：吃酒粮和糖尿病没什么直接关系，希望能对你有帮助。,http://ask.39.net//question/12545206.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1075,吃橘子容易得糖尿病吗,吃橘子与糖尿病之间没有必然的联系，因为桔子当中含有的维生素是比较多的，可以提高身体的免疫力，引起糖尿病的原因有很多，比如经常食用一些高脂肪高胆固醇的食物也会导致血糖升高，另外经常不运动的人也会增加糖尿病的几率，所以吃橘子不一定会得糖尿病。,http://ask.39.net//question/57607595.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1086,吃了什么会得糖尿病吗,"总的来说,糖尿病是由于多种因素所致,与食物的种类关系不大,与食物的量有关,糖尿病是由于遗传和环境因素(长期精神刺激,长期暴饮暴食",http://ask.39.net//question/47937715.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1092,吃罗汉果会得糖尿病吗,对于糖尿病患者来说平时的生活之中要少吃一些精细的食物，多吃一些粗粮，还有南瓜、洋葱等有降糖效果的食材，对于高血糖的控制只要平时注意监测血糖，坚持服药就可以了，但是一定要坚持，切不可随意听信偏方，而擅自停药。,http://ask.39.net//question/48411958.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1097,吃米容易的糖尿病吗,"只用糙米,不要加白米,如果家里有那种高压米饭锅是最好,可以直接象米饭一样的做法.如果是电饭锅的话就需要提前把这个糙米泡两小时,做的时候水稍多一点,喜欢吃软粘的就加点江米.",http://ask.39.net//question/48245171.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1102,吃南瓜会得糖尿病吗,糖尿病患者在吃南瓜的时候，需要相应的少吃一部分主食，就不用担心引起血糖的升高。要注意南瓜的摄入量。这样吃不仅不用担心对身体有伤害，还可以补充身体的营养元素。南瓜中含有的很多种成分对人体都非常有益。比如氨基酸、多糖、活性蛋白、胡萝卜素和多种的微量元素，对人体有很大的作用。,http://ask.39.net//question/57534595.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1109,吃葡萄会增加血糖，会得糖尿病吗,病情分析：会增长血糖，但不一定得糖尿病，如果那样谁还吃葡萄呀。指导意见：我们正常人吃完食物以后血糖都会升高的，但不会超出正常范围，因为有胰岛素在帮忙降血糖。只有胰岛的功能不好，分泌的量少或是效能不好了，才会得糖尿病，吃糖多了是得糖尿病的一个诱发因素。,http://ask.39.net//question/22368241.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1110,吃葡萄能吃出糖尿病吗,糖尿病的发病发原因素许多，并非简单喝葡萄糖就导致的，提议你日常要养成良好的生活作息和饮食习惯，不要熬夜，注重劳逸结合，防止出现过分劳累和心情较大波动，平常多吃油腻易消化的食品，少吃辛辣刺激和高脂难以消化的食品，同时要选择肯定量的有氧体育活动，不能抽烟的人饮酒，这样能力有好的身体。,http://ask.39.net//question/94014350.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1140,吃什么食物容易得糖尿病,糖尿病病患能够适当多吃菌类水果类的食品，这类食品的总热卡绝对较低。糖尿病病患平常肯定要防止食用含油脂成分太高的食物，例如植物内脏、蛋黄、高汤等。须要声明注重平常还是应该合理掌握食量，低盐低脂饮食，适当锻炼运动，掌握体重。,http://ask.39.net//question/89279968.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1141,吃什么食物容易引起糖尿病,依据您的叙述糖尿病饮食要少吃太甜、太咸、太油的食物，最佳是不吃。因为肥胖是糖尿病的敌人，因此且糖尿病病患罹患心血管疾病的概率比常人高，因此控制油脂的摄取量十分关键。除了少吃油炸、油煎、油酥及高油脂类的食物，比如肥肉、猪皮、松子、核桃、花生等;同时要控制肉类食物、缩小动物性脂肪的摄取量，因此且改用动物油来烹调食物。,http://ask.39.net//question/94057601.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1164,吃太多菠萝蜜，会不会得糖尿病呢,吃太多菠萝蜜会得糖尿病。菠萝蜜香，这是含糖量比较高的水果，我建议你可以适当的吃一些，无论是再好的东西，都是过犹不及。目前你正处于一个青春发育期。要做到饮食均衡。因为它里面含有糖分太多，肠胃功能不好的人一般不建议服用的，建议多喝水，多吃新鲜水果和蔬菜。,http://ask.39.net//question/63697037.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1165,吃太多糖会得糖尿病吗,糖吃多了很有可能会使血糖升高，但一般不会直接引起糖尿病。糖尿病与饮食相关，对于家族中有糖尿病遗传的人，如果长期吃糖多，不控制饮食，再加上如果运动较少，容易导致糖尿病。如果有不舒服的情况及时就医，不要擅自用药。,http://ask.39.net//question/91579701.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1167,吃糖多，会得糖尿病不,一般不会，不过对牙齿不好，糖尿病是肺胃肾功能失调，引起胰岛素分泌引起的，与吃糖多少无关,http://ask.39.net//question/40342866.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1168,吃糖果会得糖尿病吗,吃糖果不一定会得糖尿病，但是得糖尿病的几率就会增加，所以预防糖尿病要在饮食上注意，不要吃含糖量较高的食物可以多吃一些新鲜的水果和蔬菜，能够提高身体的免疫力，另外也不要吃高脂肪，高胆固醇的食物可以多吃一些含纤维素较高的食物对身体是比较好的。,http://ask.39.net//question/58420800.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1169,吃糖葫芦会得糖尿病吗,不会的，糖尿病是由胰岛分泌胰岛素引起的，与进食糖没有直接关系。只要胰腺没有问题，就不会得到这种疾病。糖尿病患者不宜吃糖葫芦。因为制作冰糖葫芦的主要特征之一是冰糖，糖尿病患者在进食后很容易导致血糖升高，引起不适或反复发作。,http://ask.39.net//question/57618768.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1170,吃糖会不会增加糖尿病的危险,没有间接的因果关系，由于自身胰岛功能有问题的，糖新陈代谢就有异常，就会产生问题。正常的人体对糖、都有滤过的过程，因此过量地摄取的糖分，随着尿液就分泌了。因此，有潜伏糖尿病危害或已经明诊断断血糖高的患者，肯定要谨慎进食糖类，尽可能不吃。,http://ask.39.net//question/89756928.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1183,吃糖易患糖尿病吗,经常吃糖不会直接引发糖尿病的，只是糖尿病患者不允许吃糖或者含糖的食物，引发糖尿病的主要原因有遗传的因素，免疫功能紊乱等，不过吃东西要适量，否则本来吃了是有益的，也变成有害的了。,http://ask.39.net//question/48073946.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1184,吃糖真会得糖尿病吗,糖尿病和吃比较多的糖有肯定的关系，但并非千万的。现在研究发现2型糖尿病主如果与不健康的饮食习惯相关系，因为摄取的热量较多，但机体没办法完整消耗，聚集在体内引发，或是因为胰岛功能损失出现糖尿病，或是由于遗传等因素。,http://ask.39.net//question/89867135.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1185,吃甜的多了会不会得糖尿病,糖尿病是一种常见的慢性疾病，起发病原因还不是很清楚，可能与遗传因素、免疫功能紊乱、微生物感染、精神因素等有关。预防措施主要有：不暴饮暴食；防止感染性疾病；不要吃过量的抗生素；多加锻炼身体，少熬夜。,http://ask.39.net//question/48017197.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1187,吃甜多会得糖尿病么,您好，这个说法不科学，糖尿病是由于胰岛素分泌绝对不足或相对不足或胰岛素作用缺陷引起的代谢疾病，多是由于平常饮食过的高蛋白，高热量食物或者遗传导致的。平常饮食以清淡为主、少油少盐，适当的运动，对血糖控制都是有一定的帮助。,http://ask.39.net//question/48186605.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1188,吃甜酒会得糖尿病吗,糖尿病是由遗传因素、免疫功能紊乱、微生物感染及其毒素、自由基毒素、精神因素等等各种致病因子作用于机体导致胰岛功能减退、胰岛素抵抗等而引发的糖、蛋白质、脂肪、水和电解质等一系列代谢紊乱综合征，临床上以高血糖为主要特点。可以试试克林特蜂胶。,http://ask.39.net//question/48400546.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1189,吃甜食多会得糖尿病吗,怀孕后爱吃甜食是不大概得妊娠糖尿病的病症的，假如孕妇没有得了妊娠糖尿病的病症，常吃甜食是不大概对孕妇的血糖导致作用的，因而孕妇能够不必太过担心，平常按时到医院门诊选择产前检查便能够，在怀孕时期肯定要多喝水，适当的活动锻炼，多吃一些新鲜的菌类和水果对孕妇以及胎儿都会有着很好的后果。,http://ask.39.net//question/93996219.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1190,吃甜食过多会引起糖尿病吗,根据你的叙述，你这个情况不必太担心的，糖尿病与吃甜食多少没有关系的，但是吃太多容易导致肥胖的。糖尿病与多种因素有关系的，如遗传、生活习惯、肥胖等。建议你平时还是少吃一些为好，吃太多容易长胖，间接导致糖尿病的几率增高，所以平时注意锻炼，生活规律非常重要。,http://ask.39.net//question/62451851.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1191,吃甜食会得糖尿病吗,吃甜食就得糖尿病，这种是一个误区，糖尿病的饮食关注的关键还是一些营养价格较高，能够使血糖迟缓升高的食品，同样还有1天食品的分配和总热量，某些新陈代谢产物，如木糖醇不被人体消化吸收，能够用来调节食品的口味儿。病患在用饮食调养的同时，应适当选择锻炼，有益于血糖的调养。,http://ask.39.net//question/89966794.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1204,吃无花果多了能得糖尿病吗,对于糖尿病的病人来讲即使是血糖控制的很好的情况下，有些含糖分很高的水果都不建议病人食用的，例如无花果就是其中之一，还有西瓜，火龙果等都不建议病人食用，可以适当的食用苹果等水果。因为对于糖尿病的病人讲关键是管住自己的嘴，多运动自己的腿。,http://ask.39.net//question/48255139.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1205,吃西瓜多会得糖尿病吗现在我每天吃5斤,你好，西瓜属于低糖水果，所以吃西瓜对血糖的影响不是很大，您吃西瓜过多可能会对您的脾胃有影响，所以先观察看看，实在不放心做个血糖检查看看！,http://ask.39.net//question/49270733.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1206,吃西瓜容易得糖尿病吗,你好，糖尿病人可以吃西瓜，但是要适量，糖尿病人吃水果的最佳时间是：两餐之间。治疗糖尿病，建议服用金奈玛特选茶，纯植物的，可以有效控制血糖水平，安全平稳降血糖，治疗效果显著。,http://ask.39.net//question/48187831.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1211,吃血脂康会得糖尿病吗,高血脂症分原发性和继发性两种，前者与环境、家庭遗传有关。后者由糖尿病、甲状腺功能低下、肥胖症、胰腺症等引起。合理的饮食与生活方式对预防高血脂有着重要的意义。对于有遗传性倾向的高血脂患者，药物治疗无明显改善，主要通过调节饮食结构来改善，尽量不吃或少吃含胆固醇高的食物，如动物的内脏、脑子、骨髓、鱼子、贝类、乌贼、鳝等。,http://ask.39.net//question/48069597.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1218,吃硬柿子会得糖尿病吗,吃甜食，这和发生糖尿病没有直接因果关系。但甜食发生的热量较多，同时消耗大量营养来代谢。所以，还是要注意减少甜食摄入量。平时多运动，多喝水，均衡饮食，预防身体损伤。发生心血管疾病，这和感染，及长期生活习惯不良等有关。,http://ask.39.net//question/48349929.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1219,吃优甲乐会得糖尿病吗,你好，糖尿病患者是可能出现神经病变的，不过一般不是表现为腰椎针刺感你这个情况是建议定期复查甲功，及时调整优甲乐用量维持甲功正常，糖尿病要在控制好血糖的基础上，可以改善循环，营养神经治疗,http://ask.39.net//question/48400516.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1220,吃余甘子生粉会得糖尿病吗,余甘子是野生水果。它还富含维生素和多种氨基酸，特殊好吃。常食用余甘子具有清热凉血解毒、健脾、滋养体液、解渴、抗氧化等良好的调理保健功能。尝起来有点甜，有点提神。不过须要注重的是脾胃阳气虚衰腹泻的病患不能吃，还有孕妇也不能吃的。,http://ask.39.net//question/87835566.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1251,出生第一天的宝宝会得糖尿病吗,依据您供应的信息，小于1周岁的孩子会得糖尿病，通常为一型糖尿病，一般胰腺完整不排泄胰岛素会造成血糖特其它高。提议和引导，这个现象就须要给孩子用胰岛素降糖就是打针胰岛素，特殊是在进食前给予胰岛素的使用下降血糖，防止由于血糖太多发生一些并发症。,http://ask.39.net//question/86447695.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1266,初发轻度糖尿病可以逆转吗,胰岛素抵抗基础上是不可以逆转的，这是胰岛功能产生的阻碍您的年龄比较年轻，所以说，医生提议您利用胰岛素来选择医治的方法也是非经常正确，由于年龄轻，所以说糖尿病病发症有大概会在您身上出现，因此胰岛素可以大大的下降糖尿病病患中出现的大概，因此且胰岛素也方便调整，胰岛素对身体基础上没有什么副效果。,http://ask.39.net//question/93414960.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1270,初患糖尿病能逆转吗,您好，初发糖尿病患者，经过强化降糖治疗，部分患者可以诱发出蜜月期，即短期缓解。继续降糖治疗。目前您的血糖控制尚未达标，建议晚餐前胰岛素加量，中午加服一片阿卡波糖糖尿病一旦确诊必须定期复查血糖可以控制饮食加强锻炼身体慢慢减药也不是没可能停药,http://ask.39.net//question/59046429.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1271,初级的糖尿病能治好吗,糖尿病想要治愈非常困难，初期糖尿病也是不可以治愈的，糖尿病会引发多种并发症，糖尿病患者要服用控制血糖的药物来稳定血糖，避免血糖升高，否则会带来多种并发症，会对身体造成严重的影响，必要的时候应该要注射胰岛素来控制血糖。,http://ask.39.net//question/57598464.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1272,初期糖尿病20天能康复吗,你好，根据你的描述情况首先注意控制饮食，适当的锻炼，这种情况是不能根治的,http://ask.39.net//question/39936597.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
1283,初期糖尿病能不能治愈,首先糖尿病治愈方法一直是世界难题，但得了糖尿病首先不要有心理负担，正常人也会有高血糖的时候，只是恢复的比较快，糖尿病人虽然恢复慢，只要控制好血糖稳定，就相当拥有正常的身体一样。,http://ask.39.net//question/48401016.html,Common Knowledge（常识）,other（其他）,C0,常识大类其他意图,11
